SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
EMIL,EQ,212.8,226.9,210,214.5,214,207.45,2643801,576250871.4,16-NOV-2023,42949,INE02YR01019,
EMKAY,EQ,114.4,115.9,109.1,109.95,109.6,112.45,309341,34837925.75,16-NOV-2023,4335,INE296H01011,
EMKAYTOOLS,SM,685,696,685,696,696,697.35,900,623100,16-NOV-2023,3,INE332S01011,
EMMBI,EQ,105.8,114,105.8,111.05,110.5,105.65,95326,10519423.25,16-NOV-2023,1409,INE753K01015,
EMSLIMITED,EQ,438.3,438.3,438.3,438.3,438.3,417.45,106696,46764856.8,16-NOV-2023,605,INE0OV601013,
EMUDHRA,EQ,470.1,474.15,465.8,469.15,470,469.6,48391,22691164.95,16-NOV-2023,4084,INE01QM01018,
ENDURANCE,EQ,1592.25,1615,1585.2,1595.7,1594,1588.4,75530,120749796.6,16-NOV-2023,7999,INE913H01037,
ENERGYDEV,EQ,20.3,21.3,20.3,20.75,20.7,20.3,515079,10768249.4,16-NOV-2023,1412,INE306C01019,
ENGINERSIN,EQ,147.4,149.2,144.65,145.25,145.3,147.2,3082019,452136817,16-NOV-2023,15456,INE510A01028,
ENIL,EQ,186.85,189,180.6,182.1,182.8,186.85,35980,6636354.6,16-NOV-2023,1375,INE265F01028,
EPIGRAL,EQ,930,936.4,910,912.7,912.1,932.05,24724,22789802.5,16-NOV-2023,3099,INE071N01016,
EPL,EQ,194.2,194.25,192.2,192.5,192.5,192.75,341514,65878584.35,16-NOV-2023,7451,INE255A01020,
EQUIPPP,BE,26,26.45,25.75,26.15,26.15,26.05,15516,405728.35,16-NOV-2023,63,INE217G01035,
EQUITASBNK,EQ,98.05,98.25,97.15,97.5,97.8,98,2413025,235997769.05,16-NOV-2023,13624,INE063P01018,
ERFLNCDI,N5,902.05,907,901,904.5,904.5,907,805,726651.6,16-NOV-2023,26,INE528S07110,
ERFLNCDI,N6,980,980,979.9,979.95,979.9,972,100,97995,16-NOV-2023,2,INE528S07128,
ERIS,EQ,903.8,910.45,893.25,907.15,909,897,79058,71472712.85,16-NOV-2023,5521,INE406M01024,
EROSMEDIA,EQ,19.95,20.3,19.6,19.7,19.65,19.95,498179,9921501.05,16-NOV-2023,1590,INE416L01017,
ESABINDIA,EQ,5850,5921.3,5845.25,5854.15,5855,5898.5,7353,43197089.65,16-NOV-2023,2189,INE284A01012,
ESAFSFB,EQ,69.5,70.5,69,69.35,69.4,69.4,2535167,176952496.45,16-NOV-2023,14661,INE818W01011,
ESCORTS,EQ,3138.9,3204.9,3138.9,3186.75,3178.05,3138.85,231098,732541056.2,16-NOV-2023,16313,INE042A01014,
ESFL,SM,173,173,168.5,170.1,170.25,171.95,99600,16997640,16-NOV-2023,67,INE0ITO01014,
ESG,EQ,32.36,32.72,32.23,32.52,32.53,32.33,20864,676538.38,16-NOV-2023,141,INF769K01GS9,
ESSARSHPNG,BE,17.35,17.35,17.35,17.35,17.35,17.05,90213,1565195.55,16-NOV-2023,115,INE122M01019,
ESSENTIA,EQ,7.2,7.4,7.1,7.2,7.25,7.1,2535568,18345120.5,16-NOV-2023,2181,INE418N01035,
ESTER,EQ,86.95,87,85,86,86.75,86.35,82486,7106349.85,16-NOV-2023,1729,INE778B01029,
ETHOSLTD,EQ,2039.9,2068.4,1992.35,2005.2,2003,2011.1,68050,137322743.35,16-NOV-2023,8261,INE04TZ01018,
EUROBOND,SM,168.75,171,168.1,169,169,169,14000,2374850,16-NOV-2023,13,INE505V01016,
EUROTEXIND,BE,11.25,11.25,11.1,11.1,11.1,11.3,3,33.6,16-NOV-2023,2,INE022C01012,
EVEREADY,EQ,353.7,353.7,346.45,347.85,348.8,352.9,133138,46581506.15,16-NOV-2023,5866,INE128A01029,
EVERESTIND,EQ,1147.95,1194.95,1136.1,1158.2,1170,1147.95,27594,32242327.5,16-NOV-2023,3185,INE295A01018,
EXCEL,BE,0.35,0.35,0.35,0.35,0.35,0.35,3483850,1219347.5,16-NOV-2023,443,INE688J01023,
EXCELINDUS,EQ,842,863.05,837.05,848.5,841.05,842,7477,6317759.55,16-NOV-2023,827,INE369A01029,
EXIDEIND,EQ,272,273.85,270.8,272.15,272.45,272.3,1294845,352440816.55,16-NOV-2023,16208,INE302A01020,
EXPLEOSOL,EQ,1267.35,1294,1263,1270.1,1282,1256.15,36734,47003739.3,16-NOV-2023,4576,INE201K01015,
EXXARO,EQ,130.6,131.5,129.8,130.65,130.3,130.6,63793,8327484.6,16-NOV-2023,1291,INE0GFE01018,
FACT,EQ,735.1,742.4,726,730.55,729,733.65,600639,439695845,16-NOV-2023,15283,INE188A01015,
FAIRCHEMOR,EQ,1175.15,1184,1155.5,1162.8,1162.85,1182.3,13955,16263081.85,16-NOV-2023,3015,INE0DNW01011,
FAZE3Q,EQ,453.65,455.4,440.1,443.6,443,452.25,24394,10936801.1,16-NOV-2023,2285,INE963C01033,
FCL,EQ,329.8,333.85,327.55,331.4,330.9,329.35,389983,129500966.75,16-NOV-2023,5765,INE045J01026,
FCONSUMER,BE,0.8,0.85,0.8,0.8,0.85,0.85,2823709,2351088.7,16-NOV-2023,1340,INE220J01025,
FCSSOFT,EQ,2.8,2.9,2.8,2.9,2.9,2.8,6707695,19082071.15,16-NOV-2023,4013,INE512B01022,
FDC,EQ,385,401.95,382.5,392.2,393.7,384.25,1015242,401972542.55,16-NOV-2023,29286,INE258B01022,
FEDERALBNK,EQ,150.1,151.2,149.4,150.2,150.1,150.15,9606277,1444332306.1,16-NOV-2023,43126,INE171A01029,
FEL,BZ,0.95,0.95,0.95,0.95,0.95,0.9,453056,430403.2,16-NOV-2023,157,INE623B01027,
FELDVR,BE,5.65,5.65,5.65,5.65,5.65,5.4,6400,36160,16-NOV-2023,16,IN9623B01058,
FIBERWEB,EQ,31.4,32,31.4,31.75,31.85,31.8,34079,1080901.85,16-NOV-2023,331,INE296C01020,
FIDEL,SM,118,118,118,118,118,118,1000,118000,16-NOV-2023,1,INE0LQQ01019,
FIEMIND,EQ,1814,1830,1801.55,1808.2,1809,1807.6,20962,38024014.55,16-NOV-2023,3831,INE737H01014,
FILATEX,EQ,48.65,55.2,48.5,53,53.4,48.35,10708020,572604258.1,16-NOV-2023,31450,INE816B01035,
FINCABLES,EQ,911.65,920.5,896.45,915,910.75,907.25,457522,416101200.1,16-NOV-2023,19007,INE235A01022,
FINEORG,EQ,4299.95,4299.95,4268.05,4291.3,4290,4288.05,14993,64286154.4,16-NOV-2023,4867,INE686Y01026,
FINOPB,EQ,276.3,276.95,269.05,270.65,269.85,274.35,211091,57692066.15,16-NOV-2023,5394,INE02NC01014,
FINPIPE,EQ,193.3,206,191.95,202.3,202.8,192.25,3332422,672821640.15,16-NOV-2023,39164,INE183A01024,
FIVESTAR,EQ,811,811.9,795.25,801.15,801.65,807.45,151897,122346787.15,16-NOV-2023,10362,INE128S01021,
FLEXITUFF,BE,41.6,41.6,41.6,41.6,41.6,40.8,32259,1341974.4,16-NOV-2023,22,INE060J01017,
FLFL,BZ,3.25,3.4,3.2,3.35,3.3,3.25,290450,982559.8,16-NOV-2023,125,INE452O01016,
FLUOROCHEM,EQ,2811.2,2832,2771,2780.25,2778,2808.85,73640,206640340.65,16-NOV-2023,5594,INE09N301011,
FMGOETZE,EQ,369.65,369.65,359.7,361.75,360.9,366.95,60513,22077518,16-NOV-2023,3094,INE529A01010,
FMNL,BE,5.75,5.95,5.65,5.7,5.8,5.75,73955,429606.15,16-NOV-2023,124,INE360L01017,
FOCUS,EQ,189.6,189.6,185.15,186.1,186.7,187.15,65771,12284763.15,16-NOV-2023,1527,INE593W01028,
FOODSIN,EQ,181,183.8,180,180.65,180.2,180.05,188069,34116493.05,16-NOV-2023,3732,INE976E01023,
FORTIS,EQ,360,366.45,353.3,362.2,362.55,359.1,1695692,610621036.45,16-NOV-2023,36857,INE061F01013,
FOSECOIND,EQ,3486.3,3494.95,3402,3437.1,3411,3475.9,2379,8212544.75,16-NOV-2023,712,INE519A01011,
FRETAIL,BZ,2.95,2.95,2.9,2.95,2.95,2.85,286505,845137.6,16-NOV-2023,261,INE752P01024,
FROG,SM,208.1,212.9,202.7,205.5,205.45,211.05,44400,9138560,16-NOV-2023,88,INE385O01018,
FSC,BZ,11.15,11.7,11.15,11.7,11.7,11.15,7230,84257.5,16-NOV-2023,51,INE935Q01015,
FSL,EQ,165,168,164.1,165.75,165.6,163.5,2028278,336739408.2,16-NOV-2023,20758,INE684F01012,
FUSION,EQ,602.95,602.95,590.7,592.35,592,597.15,126760,75446668.4,16-NOV-2023,9927,INE139R01012,
GABRIEL,EQ,411,416.15,404.35,412.45,413.05,410.1,1735778,713625448.8,16-NOV-2023,44257,INE524A01029,
GAEL,EQ,362,368.6,359,360.65,359,360.05,454006,164306585.8,16-NOV-2023,16168,INE036B01030,
GAIL,EQ,126.9,127.8,126.05,126.4,126.3,126.85,6392633,810133053.6,16-NOV-2023,28173,INE129A01019,
GALAXYSURF,EQ,2857,2873.2,2842.05,2865.5,2864,2856.5,8128,23246695.15,16-NOV-2023,2340,INE600K01018,
GALLANTT,EQ,98,98.4,97.05,97.75,97.95,98.05,131893,12881866.8,16-NOV-2023,1818,INE297H01019,
GANDHITUBE,EQ,699.65,702.1,688,691.35,690,690.45,3646,2525127.95,16-NOV-2023,393,INE524B01027,
GANECOS,EQ,875,920,871.5,910.75,905,874.25,82976,75152458.9,16-NOV-2023,8017,INE845D01014,
GANESHBE,EQ,147.5,148.4,144.9,146.2,146,146.8,95010,13908360,16-NOV-2023,1295,INE388A01029,
GANESHHOUC,EQ,384,405,383.95,397.55,396,382.3,131613,52368859.2,16-NOV-2023,6833,INE460C01014,
GANGAFORGE,BE,6.9,6.9,6.9,6.9,6.9,7,59280,409032,16-NOV-2023,115,INE691Z01023,
GANGESSECU,EQ,125,127.8,117.9,121.8,122.95,124.85,19996,2423912.35,16-NOV-2023,683,INE335W01016,
GARFIBRES,EQ,3123,3190,3123,3138.75,3150,3130.75,9978,31488692.9,16-NOV-2023,3681,INE276A01018,
GATECHDVR,BE,10.8,10.8,10.8,10.8,10.8,11,104098,1124258.4,16-NOV-2023,37,INE224E01036,
GATEWAY,EQ,98.4,101.35,97.5,99.45,99.95,96.65,2501266,249546929.15,16-NOV-2023,20586,INE079J01017,
GATI,EQ,136.95,138.25,135.5,136.3,136.5,136.9,395309,54106191.35,16-NOV-2023,3991,INE152B01027,
GAYAHWS,EQ,1.1,1.1,1.05,1.1,1.1,1.05,1492729,1641816.85,16-NOV-2023,878,INE287Z01012,
GAYAPROJ,BZ,6.7,6.7,6.4,6.45,6.4,6.5,96706,627158.2,16-NOV-2023,148,INE336H01023,
GEECEE,EQ,219,221,215.05,217.35,218.5,217.1,31503,6851168.9,16-NOV-2023,1871,INE916G01016,
GEEKAYWIRE,BE,85.45,85.55,85.25,85.55,85.55,83.9,37999,3245528.6,16-NOV-2023,268,INE669X01024,
GENCON,BE,46,47.35,45.5,45.8,46.45,46,137187,6271455.2,16-NOV-2023,667,INE854S01022,
GENESYS,EQ,318.3,322,313,314.3,313,316.45,37713,11983388.25,16-NOV-2023,3822,INE727B01026,
GENSOL,BE,800,814.9,795,802.35,800,787.45,53237,42881259.55,16-NOV-2023,1224,INE06H201014,
GENUSPAPER,EQ,21.1,21.1,20.65,20.85,20.9,21.15,703149,14619603.7,16-NOV-2023,2176,INE949P01018,
GENUSPOWER,EQ,240,240.9,232.95,234.15,233.8,238.95,418551,98893732.2,16-NOV-2023,6762,INE955D01029,
GEOJITFSL,EQ,69.05,71,66.75,67.3,67.6,69.15,2553087,175203657.95,16-NOV-2023,8337,INE007B01023,
GEPIL,EQ,173,179.1,171.65,176.55,177.05,173.1,254643,44480237.1,16-NOV-2023,6529,INE878A01011,
GESHIP,EQ,791.85,794,777.55,783.5,783,791.85,144939,113706023.3,16-NOV-2023,9337,INE017A01032,
GET&D,BE,380.85,386,373.8,383.05,385,384.65,33363,12704434.65,16-NOV-2023,972,INE200A01026,
GFLLIMITED,EQ,98.6,100.45,98.35,99.2,98.75,99.6,84482,8390965.85,16-NOV-2023,1474,INE538A01037,
GHCL,EQ,525.9,528.65,517,519.25,520,525.7,233187,121754974,16-NOV-2023,8875,INE539A01019,
GHCLTEXTIL,EQ,70.6,71,69.65,70.25,70.1,70.55,173788,12224053.9,16-NOV-2023,1522,INE0PA801013,
GICHSGFIN,EQ,187.35,190.9,185.1,189.7,190.9,185.9,574012,108538220.2,16-NOV-2023,5773,INE289B01019,
GICL,SM,34.6,34.6,34.6,34.6,34.6,36,6000,207600,16-NOV-2023,2,INE947T01014,
GICRE,EQ,225.2,246.9,224.4,241.95,242.2,224.8,8700572,2110611096.4,16-NOV-2023,74329,INE481Y01014,
GILLANDERS,EQ,98.45,100.7,95.5,100.7,100.7,95.95,91679,9116997,16-NOV-2023,621,INE047B01011,
GILLETTE,EQ,6490.1,6500,6381.35,6408.65,6425.8,6456.8,19424,125184803.35,16-NOV-2023,3168,INE322A01010,
GILT5YBEES,EQ,53.55,53.59,53.54,53.58,53.59,53.54,192959,10334938.24,16-NOV-2023,486,INF204KC1030,
GINNIFILA,EQ,26.45,26.45,25.55,25.75,25.55,25.8,110580,2881555.4,16-NOV-2023,1310,INE424C01010,
GIPCL,EQ,150.95,153.5,149.55,151.05,151.9,150.7,668555,101332866.1,16-NOV-2023,7424,INE162A01010,
GIRIRAJ,ST,593.1,593.1,593.1,593.1,593.1,565,500,296550,16-NOV-2023,1,INE614Z01017,
GKWLIMITED,BE,1750,1750,1680,1687.9,1684,1715.6,825,1410839.45,16-NOV-2023,92,INE528A01020,
GLAND,EQ,1617.95,1656.45,1610,1615.25,1618,1616.8,167870,274509533.85,16-NOV-2023,18195,INE068V01023,
GLAXO,EQ,1557.7,1644.9,1557.7,1587.95,1583.95,1552.7,520343,832400971.05,16-NOV-2023,47068,INE159A01016,
GLENMARK,EQ,746.55,783.4,746.55,770.75,770,751.05,2439746,1884939084.8,16-NOV-2023,57215,INE935A01035,
GLFL,EQ,4.05,4.15,4.05,4.15,4.15,4.25,1238,5023.9,16-NOV-2023,7,INE540A01017,
GLOBAL,EQ,248.6,270,245.5,260.65,260,242.05,229783,60478994.65,16-NOV-2023,3817,INE291W01029,
GLOBALPET,SM,90.15,94.8,90.1,90.95,92.5,90.55,162000,14970750,16-NOV-2023,91,INE0PS501019,
GLOBALVECT,EQ,93.4,93.4,89.1,90.9,90.65,90.9,18829,1702592.5,16-NOV-2023,468,INE792H01019,
GLOBE,BE,4,4.1,3.95,4,4.05,4,274491,1103433.5,16-NOV-2023,571,INE581X01021,
GLOBUSSPR,EQ,825,828,816.6,820.5,821,821.2,50476,41520612.35,16-NOV-2023,4445,INE615I01010,
GLS,EQ,630,635.4,626.05,632.85,632.1,630.6,215927,136202161.55,16-NOV-2023,5631,INE03Q201024,
GMBREW,EQ,671.85,673.95,658.6,661.1,661.9,668.85,29995,19953280.9,16-NOV-2023,3638,INE075D01018,
GMDCLTD,EQ,386.95,404.8,384.3,390,390,386.1,7295380,2886424517.45,16-NOV-2023,61987,INE131A01031,
GMMPFAUDLR,EQ,1668.8,1668.8,1609,1619.25,1624,1649.7,129098,211589305.75,16-NOV-2023,20879,INE541A01023,
GMRINFRA,EQ,58.2,58.35,57.5,57.6,57.7,58,3804394,220315060.45,16-NOV-2023,11012,INE776C01039,
GMRP&UI,EQ,38.5,40.3,38.5,40.3,40.3,38.4,3676300,147375841.6,16-NOV-2023,3723,INE0CU601026,
GNA,EQ,430,430,419.3,421.9,423.2,425.7,67862,28728573.85,16-NOV-2023,6156,INE934S01014,
GNFC,EQ,709.95,720.5,702.55,708.05,709,707.15,1679899,1194797158.25,16-NOV-2023,31252,INE113A01013,
GOACARBON,EQ,523.9,529,519.15,521.45,520.75,522.85,35276,18481430.55,16-NOV-2023,2521,INE426D01013,
GOCLCORP,EQ,543.4,553.35,535.95,540.35,540,539.25,69010,37379821.25,16-NOV-2023,5125,INE077F01035,
GOCOLORS,EQ,1230.1,1240.05,1197.5,1214,1214.3,1230,22356,27355835.6,16-NOV-2023,4805,INE0BJS01011,
GODFRYPHLP,EQ,2109,2109,2081.1,2087.3,2086.5,2094.75,30107,62996539.15,16-NOV-2023,3731,INE260B01028,
GODHA,BE,0.6,0.6,0.6,0.6,0.6,0.6,14274154,8564492.4,16-NOV-2023,1000,INE925Y01036,
GODREJAGRO,EQ,481.65,481.75,476.1,477.55,476.5,479.25,77653,37112933.8,16-NOV-2023,4678,INE850D01014,
GODREJCP,EQ,986.9,987.95,974.3,979.8,980.25,987.8,1180174,1155043579.4,16-NOV-2023,41144,INE102D01028,
GODREJIND,EQ,671.65,674.05,663.5,665.7,666.9,670.15,100316,67029793.35,16-NOV-2023,5656,INE233A01035,
GODREJPROP,EQ,1865.4,1873.05,1840,1853.3,1848,1863.75,504368,933574322.75,16-NOV-2023,26539,INE484J01027,
GOKEX,EQ,863,877,857.55,866.75,872,862.6,234659,203588855.45,16-NOV-2023,17332,INE887G01027,
GOKUL,EQ,39.85,44.7,39.55,43.35,43.7,39.3,2661736,114381422.3,16-NOV-2023,9350,INE020J01029,
GOKULAGRO,EQ,117,121.65,116.5,117.45,117.4,116.4,325452,38705438.45,16-NOV-2023,3679,INE314T01025,
GOLDBEES,EQ,53,53,51.25,51.39,51.42,51.46,3282652,168540470.65,16-NOV-2023,16645,INF204KB17I5,
GOLDENTOBC,BZ,52.5,54,51.5,53.25,52.75,52.95,5212,279039.05,16-NOV-2023,72,INE973A01010,
GOLDETF,EQ,61.45,61.45,60.15,60.55,60.55,60.75,104237,6314622.7,16-NOV-2023,586,INF769K01JP9,
GOLDIAM,EQ,142.45,144.95,141.45,142.1,141.8,143.8,373375,53384206.6,16-NOV-2023,4048,INE025B01025,
GOLDSHARE,EQ,51.7,51.7,51.4,51.45,51.6,51.75,658769,33898783.1,16-NOV-2023,485,INF789F1AUX7,
GOLDSTAR,ST,13.65,13.65,13.65,13.65,13.65,13,56250,767812.5,16-NOV-2023,5,INE405Y01021,
GOLDTECH,BE,97.95,99,94.35,98.7,99,95.1,99960,9744829.4,16-NOV-2023,243,INE805A01014,
GOODLUCK,EQ,915,922.4,895.05,899.5,899.3,915.8,109925,99633752.4,16-NOV-2023,7416,INE127I01024,
GOYALALUM,BE,10.2,10.25,9.35,9.8,9.85,9.8,624750,6093295.65,16-NOV-2023,1657,INE705X01026,
GOYALSALT,SM,170,170.2,167,167.85,167,170,45000,7621200,16-NOV-2023,15,INE0QFE01017,
GPIL,EQ,671.65,679.45,664.05,672.1,672.45,667.25,442688,297830732.25,16-NOV-2023,13197,INE177H01021,
GPPL,EQ,138.25,139.7,137.1,137.7,137.9,137.95,902905,124780304.55,16-NOV-2023,9470,INE517F01014,
GPTINFRA,BE,133.75,133.75,133.75,133.75,133.75,131.15,17806,2381552.5,16-NOV-2023,79,INE390G01014,
GRANULES,EQ,365.95,370.5,363.95,366.9,367.3,366.25,575239,211439106.55,16-NOV-2023,14199,INE101D01020,
GRAPHITE,EQ,471.55,479.75,467.65,469.1,469,471.55,796397,377325983.85,16-NOV-2023,17956,INE371A01025,
GRASIM,EQ,1949.7,1954.85,1913.85,1942.6,1942.9,1943.95,950733,1842462071.55,16-NOV-2023,58097,INE047A01021,
GRAVITA,EQ,1145.65,1150.6,1120.55,1133.85,1135,1139.4,77457,87674986.2,16-NOV-2023,8253,INE024L01027,
GRCL,SM,164.5,164.85,164.5,164.85,164.85,157,4000,658700,16-NOV-2023,2,INE0LVM01018,
GREAVESCOT,EQ,130.5,131,129.3,129.55,129.75,130.5,413644,53850350.85,16-NOV-2023,5147,INE224A01026,
GREENCHEF,SM,104.2,106.75,102.75,103.05,103.35,103.85,54400,5688960,16-NOV-2023,65,INE0O7P01015,
GREENLAM,EQ,562,578.7,531.6,542.9,550.8,556.05,134040,74511713.45,16-NOV-2023,10189,INE544R01021,
GREENPANEL,EQ,335,337,328.1,329.85,330,332.05,320667,106351106.5,16-NOV-2023,10791,INE08ZM01014,
GREENPLY,EQ,205.5,209.2,203.8,205.8,206,202.35,609693,125768153.6,16-NOV-2023,10183,INE461C01038,
GREENPOWER,EQ,21.05,21.05,21.05,21.05,21.05,20.05,3604073,75865736.65,16-NOV-2023,2697,INE999K01014,
GRINDWELL,EQ,2119.6,2133.8,2090,2093.6,2093.1,2122.65,22013,46465421.6,16-NOV-2023,6186,INE536A01023,
GRINFRA,EQ,1102.6,1108,1093,1094.8,1097.6,1099.9,17594,19317462.95,16-NOV-2023,1875,INE201P01022,
GRMOVER,EQ,191,194,188.4,189.85,190,189.6,51797,9918427,16-NOV-2023,1957,INE192H01020,
GROBTEA,EQ,890.15,895.9,877,888.05,890,888.55,389,346189.2,16-NOV-2023,76,INE646C01018,
GRPLTD,EQ,3949.25,3994.65,3948.1,3971.2,3976,3950.2,277,1095584.15,16-NOV-2023,42,INE137I01015,
GRSE,EQ,794,799.25,780,783.5,781.2,790.35,459757,364081000.05,16-NOV-2023,12822,INE382Z01011,
GRWRHITECH,EQ,1415,1490.05,1402,1442.6,1439,1421.55,29741,42869991.9,16-NOV-2023,4407,INE291A01017,
GSEC10YEAR,EQ,25.4,25.4,24.39,24.98,24.98,25.18,1488,36329.32,16-NOV-2023,6,INF769K01KF8,
GSFC,EQ,182.15,183.2,179.6,180.65,179.95,182,2946908,535938155.1,16-NOV-2023,20475,INE026A01025,
GSLSU,EQ,208,208,201.95,203.1,203.25,207.05,75302,15447109.1,16-NOV-2023,3727,INE0JSX01015,
GSPL,EQ,281,281.85,273.5,275.25,274.75,279.95,705754,196467756.25,16-NOV-2023,13724,INE246F01010,
GSS,EQ,194.95,194.95,187.7,189.3,189.35,191.55,18241,3463569.35,16-NOV-2023,966,INE871H01011,
GSTL,SM,63.9,63.9,63.9,63.9,63.9,62.1,3000,191700,16-NOV-2023,3,INE00WS01056,
GTECJAINX,BE,94.4,96.25,92.25,96.05,96.25,97,5717,545496.35,16-NOV-2023,28,INE586X01012,
GTL,BE,8.4,8.4,8.25,8.25,8.25,8.4,140738,1168308,16-NOV-2023,291,INE043A01012,
GTLINFRA,EQ,1.1,1.15,1.05,1.15,1.15,1.1,77329133,87632909.75,16-NOV-2023,17557,INE221H01019,
GTPL,EQ,184.5,188,181.3,182.65,183.45,182.35,102219,18879237.2,16-NOV-2023,3810,INE869I01013,
GUFICBIO,EQ,275.7,307.8,273.65,302.15,300.4,274.8,1003800,299834154.95,16-NOV-2023,27081,INE742B01025,
GUJALKALI,EQ,731.9,734.95,724.2,727.05,725,729.7,47501,34606502.5,16-NOV-2023,3745,INE186A01019,
GUJAPOLLO,EQ,220.85,220.85,212.1,215.9,217,220.4,1694,369101.45,16-NOV-2023,114,INE826C01016,
GUJGASLTD,EQ,421.25,426,419.6,422.15,422.2,421.85,427881,180971544.2,16-NOV-2023,9953,INE844O01030,
GUJRAFFIA,BE,34.1,34.15,32.85,34,34,34.15,1779,60178.3,16-NOV-2023,19,INE610B01024,
GULFOILLUB,EQ,630,630,610.5,614.05,611,627.8,130146,80611206.05,16-NOV-2023,8366,INE635Q01029,
GULFPETRO,BE,56.5,56.9,55,55.5,55.65,55,53830,3023176.55,16-NOV-2023,283,INE586G01017,
GULPOLY,EQ,197.95,199.1,195.5,196.15,196,197.95,62699,12356542.8,16-NOV-2023,1830,INE255D01024,
GVKPIL,BE,11.4,11.4,10.5,11.35,11.25,10.9,17980654,202252996.6,16-NOV-2023,17923,INE251H01024,
GVPTECH,BE,11.6,11.6,11.2,11.5,11.55,11.4,152810,1741726.85,16-NOV-2023,427,INE382T01030,
HAL,EQ,2092.85,2155,2085,2114.3,2118,2091,2450457,5206989912.8,16-NOV-2023,114921,INE066F01020,
HAPPSTMNDS,EQ,844,875.75,836,853.7,849.8,840.25,1713499,1473755695.65,16-NOV-2023,44823,INE419U01012,
HARDWYN,EQ,39.45,41.8,39.45,40.25,40.3,40.4,424588,17246107.4,16-NOV-2023,2794,INE626Z01029,
HARIOMPIPE,EQ,710.05,712,698,701.8,702,712.35,97146,68263205.45,16-NOV-2023,6154,INE00EV01017,
HARRMALAYA,EQ,146.2,154,145,150.4,150.05,144.3,55650,8377177.7,16-NOV-2023,1389,INE544A01019,
HARSHA,EQ,388.9,392,385.55,386.6,386.5,388.7,58403,22675686.3,16-NOV-2023,3701,INE0JUS01029,
HATHWAY,EQ,20.8,20.8,20.1,20.3,20.3,20.85,14796921,301094321.2,16-NOV-2023,12917,INE982F01036,
HATSUN,EQ,1100.15,1113.75,1099,1101.95,1102,1094.65,14729,16272267.75,16-NOV-2023,4503,INE473B01035,
HAVELLS,EQ,1269,1282.7,1262.05,1279.15,1275.05,1262.05,598909,763882475.8,16-NOV-2023,20301,INE176B01034,
HAVISHA,BE,1.8,1.8,1.75,1.8,1.8,1.75,116915,210010.5,16-NOV-2023,98,INE293B01029,
HBLPOWER,EQ,323,327,316.35,317.7,317.95,321.95,917096,295022482.45,16-NOV-2023,15646,INE292B01021,
HBSL,EQ,69,69.85,66.15,68.05,68,69.25,65272,4442457.1,16-NOV-2023,1022,INE550B01022,
HCC,EQ,31.5,31.75,30.55,30.7,30.8,31.55,37161381,1156302563.45,16-NOV-2023,25701,INE549A01026,
HCG,EQ,362.95,367.5,358.55,366.3,367.15,362.65,218066,79410934.6,16-NOV-2023,15011,INE075I01017,
HCL-INSYS,EQ,16.45,16.95,16.2,16.95,16.95,16.15,742373,12472337.8,16-NOV-2023,1050,INE236A01020,
HCLTECH,EQ,1283.8,1317.95,1278,1311.05,1313,1276.65,3936945,5119867315.85,16-NOV-2023,191509,INE860A01027,
HDFCAMC,EQ,2757,2815,2757,2806.1,2808,2769.95,244348,683727948.75,16-NOV-2023,24118,INE127D01025,
HDFCBANK,EQ,1509.7,1519,1503.75,1508.35,1508,1504.4,14856919,22449002896.9,16-NOV-2023,270257,INE040A01034,
HDFCBSE500,EQ,27.92,28.2,27.66,28.1,28.12,27.96,36083,1011411.44,16-NOV-2023,206,INF179KC1EZ4,
HDFCGOLD,EQ,53.09,53.09,52.51,52.94,52.94,53.04,514955,27228745.11,16-NOV-2023,1747,INF179KC1981,
HDFCGROWTH,EQ,98.3,101.79,98.3,101.4,101.14,100.31,6765,683602.98,16-NOV-2023,103,INF179KC1DJ0,
HDFCLIFE,EQ,636.9,639.7,632,634.95,635.3,636.15,1753550,1116205718.75,16-NOV-2023,80809,INE795G01014,
HDFCLIQUID,EQ,999.99,999.99,999.99,999.99,999.99,999.99,11,10999.89,16-NOV-2023,2,INF179KC1HE2,
HDFCLOWVOL,EQ,15.48,15.6,15.37,15.5,15.5,15.46,2266,35187.79,16-NOV-2023,88,INF179KC1HU8,
HDFCMID150,EQ,15.44,15.62,15.44,15.57,15.62,15.43,64247,998788.98,16-NOV-2023,547,INF179KC1HT0,
HDFCMOMENT,EQ,24.15,24.2,24.06,24.1,24.19,24.11,8975,216454.06,16-NOV-2023,73,INF179KC1HV6,
HDFCNEXT50,EQ,47.67,47.67,46.48,47.01,47.01,46.74,1624,75964.58,16-NOV-2023,46,INF179KC1HS2,
HDFCNIF100,EQ,20.33,22.3,19.86,20.04,22.3,19.93,40084,804007.69,16-NOV-2023,158,INF179KC1HR4,
HDFCNIFBAN,EQ,439.5,449.84,439.5,446.54,447.53,448.47,38297,17132580.57,16-NOV-2023,915,INF179KC1AN8,
HDFCNIFIT,EQ,311.62,328.9,311.62,327.02,326.56,317.98,6946,2267895.21,16-NOV-2023,182,INF179KC1DX1,
HDFCNIFTY,EQ,214.01,217.32,214.01,216.25,216.41,215.24,39259,8490028.22,16-NOV-2023,413,INF179KC1965,
